seller_id,total_revenue,order_count,avg_review_score,avg_freight,seller_state,seller_city,late_pct,ontime_pct,revenue_rank
2eb70248d66e0e3ef83659f71b244378,39115.62,187,2.805128205128205,15.473484848484848,SP,campinas,0.1414141414141414,85.85858585858585,59
634964b17796e64304cadf1ad3050fb7,39114.1,265,3.873065015479876,18.26625386996904,RJ,rio de janeiro,0.09597523219814241,90.40247678018576,60
7142540dd4c91e2237acb7e911c4eba2,37356.74,316,4.060975609756097,20.839909090909092,SP,penapolis,0.07878787878787878,92.12121212121212,61
7178f9f4dd81dcef02f62acdf8151e01,36825.2,202,4.046296296296297,20.346728110599077,SC,videira,0.04608294930875576,95.39170506912443,62
ea8482cd71df3c1969d7b9473ff13abc,36696.76,1132,3.983065198983912,14.555446127946126,SP,sao paulo,0.10353535353535354,89.64646464646464,63
59417c56835dd8e2e72f91f809cd4092,36459.0,18,4.277777777777778,66.59833333333333,SP,limeira,0.0,100.0,64
c70c1b0d8ca86052f45a432a38b73958,36289.15,260,4.315315315315315,11.611339285714285,SP,hortolandia,0.08035714285714286,91.96428571428571,65
06a2c3af7b3aee5d69171b0e14f0ee87,36220.97,389,4.025252525252525,30.086178660049626,MA,sao luis,0.23573200992555832,76.42679900744417,66
c3867b4666c7d76867627c2f7fb22e21,34788.9,228,4.024896265560166,19.48045267489712,SP,guara,0.1111111111111111,88.88888888888889,67
7299e27ed73d2ad986de7f7c77d919fa,34107.44,335,4.430167597765363,19.00695530726257,MG,araguari,0.04748603351955307,95.25139664804469,68
e9bc59e7b60fc3063eb2290deda4cced,33543.69,209,4.0346153846153845,17.456653846153845,PR,maringa,0.12692307692307692,87.3076923076923,69
9c0e69c7bf2619675bbadf47b43f655a,33491.19,151,4.064356435643564,14.182009803921568,SP,sao jose dos campos,0.09313725490196079,90.68627450980392,70
5c243662ce92d84573bfaff24c3e3700,33329.020000000004,98,4.13,17.784059405940596,SP,sao paulo,0.0297029702970297,97.02970297029702,71
1835b56ce799e6a4dc4eddc053f04066,33211.72,417,3.619744058500914,15.671699819168175,SP,ibitinga,0.10488245931283906,89.5117540687161,72
dbc22125167c298ef99da25668e1011f,32938.020000000004,394,4.273381294964029,18.678062200956937,MG,borda da mata,0.023923444976076555,97.60765550239235,73
2528513dd95219a6013d4d05176e391a,32660.2,160,3.96319018404908,22.534759036144578,SP,osasco,0.05421686746987952,94.57831325301204,74
88460e8ebdecbfecb5f9601833981930,32184.5,246,3.366883116883117,16.382038834951455,PR,maringa,0.19093851132686085,80.9061488673139,75
76d5af76d0271110f9af36c92573f765,31944.6,128,4.097402597402597,24.43264516129032,SP,sao paulo,0.08387096774193549,91.61290322580645,76
70eea00b476a314817cefde4aad4f89a,31634.65,106,4.383928571428571,24.39849557522124,SP,itatiba,0.07079646017699115,92.92035398230088,77
0241d4d5d36f10f80c644447315af0bd,31561.5,238,4.278225806451613,27.775020080321283,PR,curitiba,0.05622489959839357,94.37751004016064,78
87142160b41353c4e5fca2360caf6f92,31410.98,305,4.366568914956011,21.287748538011694,RS,porto alegre,0.05555555555555555,94.44444444444444,79
7681ef142fd2c19048da7430856b5588,31287.81,58,4.173333333333333,37.452987012987016,SP,guarulhos,0.11688311688311688,88.31168831168831,80
855668e0971d4dfd7bef1b6a4133b41b,30899.22,300,3.838187702265372,24.368658146964858,SP,itatiba,0.13738019169329074,86.26198083067092,81
e59aa562b9f8076dd550fcddf0e73491,30716.3,69,4.329268292682927,26.342317073170733,PR,curitiba,0.08536585365853659,91.46341463414635,82
70a12e78e608ac31179aea7f8422044b,29963.53,312,3.794392523364486,17.101300309597523,SP,jacarei,0.10835913312693499,89.1640866873065,83
53e4c6e0f4312d4d2107a8c9cddf45cd,29750.37,463,4.085769980506822,18.94947572815534,SP,pedreira,0.05242718446601942,94.75728155339806,84
d23019c84ffae2d5ef2270367b8605fc,29205.1,39,4.410256410256411,70.50615384615384,PR,londrina,0.02564102564102564,97.43589743589743,85
1554a68530182680ad5c8b042c3ab563,29164.43,246,4.272388059701493,25.123444444444445,MG,monte siao,0.07037037037037037,92.96296296296296,86
0b90b6df587eb83608a64ea8b390cf07,29075.68,163,4.028169014084507,17.148831775700934,PR,maringa,0.03271028037383177,96.72897196261682,87
900ba814c251a692506d7834c1218441,28833.03,86,4.226190476190476,27.14453488372093,SP,salto,0.13953488372093023,86.04651162790698,88
d1c281d3ae149232351cd8c8cc885f0d,27444.52,214,3.8252032520325203,22.276451612903227,SP,ibitinga,0.0846774193548387,91.53225806451613,89
59b22a78efb79a4797979612b885db36,27184.5,125,3.9696969696969697,36.82383458646616,MG,uberlandia,0.12781954887218044,87.21804511278195,90
12b9676b00f60f3b700e83af21824c0e,26575.0,133,4.526315789473684,26.46492537313433,RS,montenegro,0.022388059701492536,97.76119402985076,91
b32be1695eb7ec5f10f72d9610a12527,26575.0,44,4.159090909090909,65.28177777777778,RS,caxias do sul,0.044444444444444446,95.55555555555556,91
a3a38f4affed601eb87a97788c949667,26294.62,251,4.403100775193798,19.941,SC,joinville,0.046153846153846156,95.38461538461537,93
7e1fb0a3ebfb01ffb3a7dae98bf3238d,26169.53,155,4.155688622754491,17.059704142011835,SP,franca,0.13609467455621302,86.3905325443787,94
1c68394e931a64f90ea236c5ea590300,26133.56,142,3.943820224719101,16.893988764044945,PR,sarandi,0.033707865168539325,96.62921348314607,95
9f505651f4a6abe901a56cdc21508025,25977.829999999998,393,4.307328605200945,13.969742388758782,SP,sao paulo,0.0468384074941452,95.31615925058547,96
de23c3b98a88888289c6f5cc1209054a,25933.670000000002,161,4.314606741573034,14.86623595505618,SP,sao paulo,0.0898876404494382,91.01123595505618,97
16090f2ca825584b5a147ab24aa30c86,25579.16,398,4.07196029776675,13.312463054187191,SP,atibaia,0.10837438423645321,89.16256157635468,98
b94cc9f10ddc85e4ba73a6f7974e7101,25346.1,39,4.297297297297297,26.215128205128206,RJ,macae,0.07692307692307693,92.3076923076923,99
a416b6a846a11724393025641d4edd5e,24930.24,157,4.215909090909091,16.679318181818182,SP,sao paulo,0.125,87.5,100
c003204e1ab016dfa150abc119207b24,24904.29,195,4.44,23.57085,SP,cajamar,0.065,93.5,101
1900267e848ceeba8fa32d80c1a5f5a8,24824.46,406,3.8783783783783785,15.361520912547528,SP,ibitinga,0.09885931558935361,90.11406844106465,102
f62d7bb4a613ec758a03342d46b580b2,24665.0,32,4.375,66.4246875,MG,vicosa,0.125,87.5,103
001cca7ae9ae17fb1caed9dfb1094831,24487.03,195,3.965367965367965,36.99089743589744,ES,cariacica,0.05555555555555555,94.44444444444444,104
dc4a0fc896dc34b0d5bfec8438291c80,24455.58,225,3.792,18.75632,SP,ibitinga,0.068,93.19999999999999,105
b37c4c02bda3161a7546a4e6d222d5b2,24075.0,4,1.4,27.506666666666668,SP,sao paulo,0.06666666666666667,93.33333333333333,106
2b3e4a2a3ea8e01938cabda2a3e5cc79,23629.15,52,4.388888888888889,16.776851851851852,SP,sao paulo,0.0,100.0,107
40db9e9aa57f7bb151bcda6b0f9bdbb7,23168.0,12,2.3636363636363638,54.66583333333333,PE,recife,0.08333333333333333,91.66666666666666,108
612170e34b97004b3ba37eae81836b4c,23065.02,107,4.427272727272728,20.973272727272725,RS,novo hamburgo,0.01818181818181818,98.18181818181819,109
1a3df491d1c4f1589fc2b934ada68bf2,22693.2,160,4.236994219653179,23.846358381502892,SC,joinville,0.05202312138728324,94.79768786127167,110
7b0df942f46435babab05d49b744b2c4,22600.63,32,4.387096774193548,21.0046875,SP,braganca paulista,0.09375,90.625,111
710e3548e02bc1d2831dfc4f1b5b14d4,22369.25,131,3.463235294117647,27.318686131386862,PR,rolandia,0.043795620437956206,95.62043795620438,112
897060da8b9a21f655304d50fd935913,22339.36,304,3.4745762711864407,15.791127098321342,SP,ribeirao preto,0.11990407673860912,88.00959232613909,113
744dac408745240a2c2528fb1b6028f3,22322.6,78,4.554216867469879,22.624096385542167,PR,colombo,0.012048192771084338,98.79518072289156,114
d2374cbcbb3ca4ab1086534108cc3ab7,22026.69,514,3.644757433489828,15.09078947368421,SP,ibitinga,0.05108359133126935,94.89164086687306,115
7ad32824caee82087b3e2e5f33b1bf32,22018.1,147,3.785310734463277,19.320555555555554,SP,ibitinga,0.12777777777777777,87.22222222222223,116
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,21940.8,20,3.65,87.72,SP,sao paulo,0.25,75.0,117
05ff92fedb5be47920fea08e501238b9,21853.98,57,4.241935483870968,29.412258064516127,RS,santo angelo,0.04838709677419355,95.16129032258065,118
f45122a9ab94eb4f3f8953578bc0c560,21764.68,184,3.9238578680203045,16.6456345177665,SP,piracicaba,0.07106598984771574,92.89340101522842,119
06e5eefc71ec47ae763c5c6f8db7064f,21648.670000000002,90,3.956043956043956,23.136021505376345,RS,porto alegre,0.021505376344086023,97.84946236559139,120
b1b3948701c5c72445495bd161b83a4c,21519.5,14,1.9285714285714286,28.910714285714285,SP,sao paulo,0.6428571428571429,35.71428571428571,121
8444e55c1f13cd5c179851e5ca5ebd00,21480.96,92,3.156862745098039,19.26186274509804,MG,congonhal,0.10784313725490197,89.21568627450979,122
59fb871bf6f4522a87ba567b42dafecf,21308.59,123,4.261904761904762,16.10515873015873,SP,sao paulo,0.06349206349206349,93.65079365079364,123
8f2ce03f928b567e3d56181ae20ae952,21213.2,151,4.116959064327485,21.840697674418603,SP,pirituba,0.14534883720930233,85.46511627906976,124
00ee68308b45bc5e2660cd833c3f81cc,20345.0,135,4.3313953488372094,18.453526011560694,SP,sao paulo,0.08092485549132948,91.90751445086705,125
004c9cd9d87a3c30c522c48c4fc07416,20324.2,156,4.145348837209302,20.873793103448275,SP,ibitinga,0.08620689655172414,91.37931034482759,126
48162d548f5b1b11b9d29d1e01f75a61,20109.39,66,3.8202247191011236,22.94876404494382,SP,piracicaba,0.02247191011235955,97.75280898876404,127
729f06993dac8e860d4f02d7088ca48a,19885.18,94,4.330357142857143,43.478672566371685,SP,limeira,0.09734513274336283,90.2654867256637,128
f457c46070d02cadd8a68551231220dd,19471.7,195,3.818565400843882,15.7940756302521,PR,maringa,0.06302521008403361,93.69747899159664,129
bfd27a966d91cfaafdb25d076585f0da,19225.0,114,4.324561403508772,22.925304347826085,SP,serra negra,0.05217391304347826,94.78260869565217,130
dc317f341ab0e22f39acbd9dbf9b4a1f,18988.4,55,4.120689655172414,61.75396551724138,RS,cachoeirinha,0.05172413793103448,94.82758620689656,131
96493fab2fbb13a14d0c0e8772eef5c3,18969.0,63,4.031746031746032,18.94109375,SP,sao paulo,0.0625,93.75,132
0dd184061fb0eaa7ca37932c68ab91c5,18446.92,161,3.953125,27.56217616580311,SP,guarulhos,0.09844559585492228,90.15544041450777,133
44073f8b7e41514de3b7815dd0237f4f,18380.64,142,3.7466666666666666,20.78708609271523,DF,brasilia,0.046357615894039736,95.36423841059603,134
d650b663c3b5f6fb392b6326366efa9a,18335.9,57,4.368421052631579,14.949298245614035,SP,cotia,0.07017543859649122,92.98245614035088,135
cd68562d3f44870c08922d380acae552,18119.7,122,3.90625,16.745426356589146,SP,ribeirao preto,0.20155038759689922,79.84496124031007,136
527801b552d0077ffd170872eb49683b,17942.8,90,4.483516483516484,22.41913043478261,SP,garca,0.09782608695652174,90.21739130434783,137
821fb029fc6e495ca4f08a35d51e53a5,17851.62,24,3.5,54.622,SP,sao paulo,0.36,64.0,138
a888faf2d1baececa6baf9c3d603ee1f,17564.8,53,4.111111111111111,20.517592592592592,PR,umuarama,0.14814814814814814,85.18518518518519,139
9de4643a8dbde634fe55621059d92273,17560.34,72,4.530864197530864,21.260123456790122,SC,joinville,0.06172839506172839,93.82716049382715,140
c72de06d72748d1a0dfb2125be43ba63,17522.0,21,4.454545454545454,55.053636363636365,BA,guanambi,0.0,100.0,141
165fc07beebdcb6190fba8a06db2a449,17481.4,50,3.6875,25.00046875,PR,maringa,0.125,87.5,142
0c8380b62e38e8a1e6adbeba7eb9688c,17438.79,180,4.068807339449541,18.73440909090909,MG,tres coracoes,0.05,95.0,143
94144541854e298c2d976cb893b81343,17315.18,68,4.2894736842105265,18.76831168831169,RS,viamao,0.03896103896103896,96.1038961038961,144
8b321bb669392f5163d04c59e235e066,17262.94,930,4.021978021978022,13.854726368159204,SP,sao paulo,0.10248756218905472,89.75124378109453,145
1e8b33f18b4f7598d87f5cbee2282cc2,17233.56,122,4.306569343065694,19.356187050359715,SP,sao paulo,0.04316546762589928,95.68345323741008,146
76d64c4aca3a7baf218bf93ef7fa768d,17181.7,64,4.128571428571429,50.90442857142857,PR,curitiba,0.02857142857142857,97.14285714285714,147
54a1852d1b8f10312c55e906355666ee,17116.45,198,4.371287128712871,16.63423645320197,SP,santa barbara d'oeste,0.09852216748768473,90.14778325123153,148
abe42c5d03695b4257b5c6cbf4e6784e,17000.0,49,3.9583333333333335,19.337755102040816,RJ,rio de janeiro,0.16326530612244897,83.6734693877551,149
c3acdfac4e3e97ff87529454fbc03642,16788.0,12,4.25,22.439999999999998,SP,sao paulo,0.08333333333333333,91.66666666666666,150
41b39e28db005d9731d9d485a83b4c38,16741.05,187,4.226086956521739,16.83582608695652,SP,santo andre,0.05652173913043478,94.34782608695652,151
4a3ccda38b2129705f3fb522db62ca31,16730.99,64,3.810810810810811,18.372162162162162,SP,marilia,0.0945945945945946,90.54054054054053,152
8ae520247981aa06bc94abddf5f46d34,16320.99,65,4.446153846153846,22.236153846153844,SC,navegantes,0.015384615384615385,98.46153846153847,153
ef0ace09169ac090589d85746e3e036f,16225.300000000001,128,4.364285714285714,16.545571428571428,RJ,sao goncalo,0.07857142857142857,92.14285714285715,154
1f1bb1f0859883505541bdd6606193e5,16040.84,27,4.310344827586207,18.00103448275862,SP,sao paulo,0.10344827586206896,89.65517241379311,155
7aa4334be125fcdd2ba64b3180029f14,16012.949999999999,214,4.080508474576271,18.21759493670886,SP,laranjal paulista,0.1350210970464135,86.49789029535864,156
86ccac0b835037332a596a33b6949ee1,15949.11,178,4.033492822966507,18.71014285714286,SC,blumenau,0.02857142857142857,97.14285714285714,157
fa40cc5b934574b62717c68f3d678b6d,15945.38,304,4.439169139465875,13.29698224852071,SP,sao paulo,0.05917159763313609,94.0828402366864,158
6061155addc1e54b4cfb51c1c2a32ad8,15909.4,28,4.714285714285714,26.23,SP,campinas,0.02857142857142857,97.14285714285714,159
4b9750c8ad28220fe6702d4ecb7c898f,15815.4,217,4.352941176470588,15.196606334841627,SP,limeira,0.07692307692307693,92.3076923076923,160
d921b68bf747894be13a97ae52b0f386,15645.8,77,4.558441558441558,22.8312987012987,MG,formiga,0.012987012987012988,98.7012987012987,161
0adac9fbd9a2b63cccaac4f8756c1ca8,15566.5,106,4.007407407407407,17.85,SP,louveira,0.05185185185185185,94.81481481481482,162
2a5b78b41cd05baeac8df54c6606b92c,15554.28,46,4.303571428571429,18.235535714285714,MG,formiga,0.017857142857142856,98.21428571428571,163
c33847515fa6305ce6feb1e818569f13,15519.85,114,3.71875,34.175078125,SC,brusque,0.046875,95.3125,164
229c3efbfb0ea2058de4ccdfbc3d784a,15479.0,118,3.6433566433566433,15.866965517241379,MG,belo horizonte,0.020689655172413793,97.93103448275862,165
e5a38146df062edaf55c38afa99e42dc,15421.87,120,3.976,15.226984126984126,SP,sao paulo,0.0873015873015873,91.26984126984127,166
c847e075301870dd144a116762eaff9a,15248.800000000001,41,4.195121951219512,26.016190476190477,MG,uberaba,0.09523809523809523,90.47619047619048,167
213b25e6f54661939f11710a6fddb871,15225.8,152,3.8297872340425534,17.76371727748691,SP,salto,0.1099476439790576,89.00523560209423,168
85d9eb9ddc5d00ca9336a2219c97bb13,15198.939999999999,499,4.21484375,16.495184466019417,MG,belo horizonte,0.03495145631067961,96.50485436893203,169
f9244d45189d3a3605499abddeade7d5,15081.44,20,4.35,41.036,SP,sao paulo,0.0,100.0,170
e2a1ac9bf33e5549a2a4f834e70df2f8,14999.449999999999,5,4.8,40.222,SP,sao paulo,0.0,100.0,171
2a84855fd20af891be03bc5924d2b453,14989.0,155,4.360759493670886,20.60830188679245,MG,belo horizonte,0.031446540880503145,96.85534591194968,172
79ebd9a61bac3eaf882805ed4ecfa12a,14987.890000000001,133,4.02112676056338,28.7856338028169,PR,cascavel,0.056338028169014086,94.36619718309859,173
01fdefa7697d26ad920e9e0346d4bd1b,14802.53,128,4.372093023255814,21.002,PR,londrina,0.06153846153846154,93.84615384615384,174
4c2b230173bb36f9b240f2b8ac11786e,14520.47,258,3.761764705882353,12.68,SP,sao paulo,0.09011627906976744,90.98837209302326,175
080199a181c46c657dc5aa235411be3b,14504.2,79,4.609756097560975,12.53831325301205,SP,osasco,0.024096385542168676,97.59036144578313,176
1b4c3a6f53068f0b6944d2d005c9fc89,14469.5,111,4.147826086956521,26.099568965517243,SC,sao ludgero,0.0603448275862069,93.96551724137932,177
a5cba26a62b8b4d0145b68b841e62e7f,14438.84,53,4.574074074074074,24.94314814814815,PR,campo mourao,0.018518518518518517,98.14814814814815,178
8e6d7754bc7e0f22c96d255ebda59eba,14346.57,84,3.0303030303030303,13.062045454545455,SP,sao jose dos campos,0.12878787878787878,87.12121212121212,179
5cf13accae3222c70a9cac40818ae839,14293.300000000001,148,4.461038961038961,19.37341935483871,MG,patos de minas,0.03225806451612903,96.7741935483871,180
66922902710d126a0e7d26b0e3805106,14267.3,150,4.474025974025974,20.629870967741937,MG,belo horizonte,0.07096774193548387,92.90322580645162,181
c6bda72e4dbf5c5866b13cb1810c6d03,14169.28,59,4.383333333333334,19.229333333333333,SP,sao paulo,0.03333333333333333,96.66666666666667,182
aba1721a889e04decc910aa13b768ef4,14103.3,83,4.456521739130435,13.577934782608697,SP,sao paulo,0.10869565217391304,89.13043478260869,183
3b15288545f8928d3e65a8f949a28291,14084.789999999999,101,3.908333333333333,20.34413223140496,SP,ibitinga,0.08264462809917356,91.73553719008265,184
f08a5b9dd6767129688d001acafc21e5,14069.630000000001,11,3.4444444444444446,27.561666666666664,RS,porto alegre,0.2222222222222222,77.77777777777779,185
2e90cb1677d35cfe24eef47d441b7c87,13894.710000000001,127,4.036496350364963,21.076277372262776,SP,sao paulo,0.12408759124087591,87.59124087591242,186
a3e9a2c700480d9bb01fba070ba80a0e,13740.8,129,4.020689655172414,19.9412925170068,SP,ibitinga,0.10204081632653061,89.79591836734694,187
b8bc237ba3788b23da09c0f1f3a3288c,13685.710000000001,45,4.3478260869565215,41.17978723404256,SC,itajai,0.02127659574468085,97.87234042553192,188
d94a40fd42351c259927028d163af842,13674.8,100,4.132075471698113,30.71165137614679,MG,baependi,0.03669724770642202,96.3302752293578,189
a6bd7d1ccdac48c6b33b28596b7eb122,13669.11,15,3.5,42.519999999999996,PB,mamanguape,0.13333333333333333,86.66666666666667,190
ce248b21cb2adc36282ede306b7660e5,13640.09,64,4.257575757575758,28.991666666666667,SC,jaragua do sul,0.10606060606060606,89.39393939393939,191
6039e27294dc75811c0d8a39069f52c0,13630.7,63,3.88,31.586533333333335,SP,osasco,0.25333333333333335,74.66666666666666,192
a673821011d0cec28146ea42f5ab767f,13600.79,125,3.9130434782608696,18.087083333333332,SP,sao paulo,0.1111111111111111,88.88888888888889,193
